,Unnamed: 0,mesh_area,mesh_rectangularity,mesh_eccentricity,mesh_volume,mesh_a3,mesh_d1,mesh_d2,mesh_d3,mesh_d4,mesh_compactness,mesh_diameter,ID,class
407,407,-0.7531929443553991,-0.17539036567696176,0.27170476911364405,-0.49802565659824166,"[0.24318 0.16314 0.11532 0.09572 0.08282 0.0719  0.06338 0.0599  0.06354
 0.0411 ]","[0.81419285 0.06121343 0.11105092 0.0135428  0.         0.
 0.         0.         0.         0.        ]","[3.9216e-01 3.4018e-01 1.0418e-01 9.5680e-02 4.8960e-02 1.1280e-02
 6.7800e-03 5.6000e-04 2.2000e-04 0.0000e+00]","[0.74554 0.24286 0.0116  0.      0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046535528966883594,-0.665653062564212,681,gun
408,408,-0.7386271276565136,-0.33127477792392873,-0.16273698637970094,-0.4430397078025951,"[0.1905  0.21346 0.14156 0.10704 0.09284 0.07538 0.0637  0.05558 0.04364
 0.0163 ]","[0.42362294 0.52754117 0.03180011 0.01646792 0.00056786 0.
 0.         0.         0.         0.        ]","[1.9598e-01 2.8194e-01 2.4366e-01 1.9580e-01 4.8880e-02 1.8980e-02
 9.7600e-03 4.8200e-03 1.8000e-04 0.0000e+00]","[0.38592 0.51146 0.09194 0.01068 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046623098500535774,-0.6695139946854585,272,trex
409,409,0.09779723033942056,1.4511827725743902,-0.14351260648603392,0.005019263713784993,"[0.16946 0.21916 0.13628 0.12322 0.11554 0.08608 0.06406 0.04516 0.0295
 0.01154]","[0.04       0.45402597 0.45974026 0.04623377 0.         0.
 0.         0.         0.         0.        ]","[0.08966 0.14764 0.21288 0.115   0.11206 0.14662 0.1235  0.04516 0.00748
 0.     ]","[0.10922 0.37396 0.327   0.1874  0.00242 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04657446281357268,-0.4261243946887866,1498,car
410,410,0.4819891974922466,0.9750169126453686,-0.19590832344623482,1.0483943597693979,"[0.10566 0.1945  0.19364 0.16454 0.13024 0.09472 0.05924 0.03474 0.01692
 0.0058 ]","[0.08152174 0.54270186 0.32763975 0.04813665 0.         0.
 0.         0.         0.         0.        ]","[0.04282 0.12036 0.1992  0.21322 0.18718 0.14248 0.06458 0.02394 0.00622
 0.     ]","[6.9180e-02 2.6452e-01 4.0638e-01 2.1064e-01 4.3980e-02 5.2000e-03
 1.0000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04661823045645571,-0.3164336511471723,109,quadruped
411,411,-0.6847693950973025,0.0012790000816632974,0.4999665197799502,-0.4869630611996644,"[0.32148 0.15864 0.07678 0.05666 0.05534 0.0517  0.05456 0.06942 0.08598
 0.06944]","[0.46583144 0.44874715 0.07687927 0.00854214 0.         0.
 0.         0.         0.         0.        ]","[0.22998 0.29756 0.21322 0.1456  0.07566 0.0262  0.0103  0.00116 0.00032
 0.     ]","[5.4186e-01 4.2878e-01 2.9300e-02 6.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046491356406746,-0.6902100426361961,682,gun
412,412,-0.7266808044339076,-0.30669186266795634,-0.17758910381153314,-0.436722346685513,"[0.18812 0.18118 0.15458 0.12636 0.10782 0.08302 0.06114 0.0458  0.03588
 0.0161 ]","[0.68347011 0.18288394 0.12837046 0.0052755  0.         0.
 0.         0.         0.         0.        ]","[1.9488e-01 4.2540e-01 1.4314e-01 1.3534e-01 8.8520e-02 6.9600e-03
 4.2800e-03 1.4000e-03 8.0000e-05 0.0000e+00]","[0.41862 0.49798 0.08154 0.00186 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04662241941098469,-0.3851111819265673,273,quadruped
413,413,0.6665742025779976,0.16990766436564414,-0.18347395440237896,-0.0857215130196226,"[0.14854 0.18696 0.17578 0.14156 0.12068 0.09318 0.0632  0.03908 0.02338
 0.00764]","[0.05474041 0.48419865 0.41309255 0.0479684  0.         0.
 0.         0.         0.         0.        ]","[0.05774 0.1213  0.16214 0.24324 0.16298 0.13616 0.08504 0.02704 0.00436
 0.     ]","[0.06696 0.30126 0.33066 0.26434 0.03678 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04629052643332976,-0.4728099423485639,1499,car
414,414,-0.7263424922097685,-0.8489994256828989,-0.19818035723022664,-0.5184567362021887,"[0.18478 0.20864 0.15768 0.12372 0.09282 0.07402 0.0566  0.04848 0.04346
 0.0098 ]","[0.45208845 0.47223587 0.04029484 0.01572482 0.01769042 0.0019656
 0.         0.         0.         0.        ]","[0.14116 0.29824 0.28304 0.14642 0.06076 0.0263  0.0209  0.01722 0.00548
 0.00048]","[0.271   0.45202 0.20132 0.05896 0.0159  0.0008  0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04329423401459722,0.5332493986434542,1090,plant
415,415,-0.7918130900960247,-0.012415475896854733,0.2451038663096197,-0.5011724270416844,"[0.3116  0.1704  0.09748 0.0667  0.06138 0.05678 0.05934 0.06652 0.07052
 0.03928]","[0.79413724 0.12991339 0.06995336 0.005996   0.         0.
 0.         0.         0.         0.        ]","[0.45484 0.2851  0.13664 0.07788 0.02546 0.01516 0.00358 0.00086 0.00048
 0.     ]","[0.81476 0.18074 0.0045  0.      0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04657960117973111,-0.7359117645412654,683,gun
416,416,-0.45924713096567416,-0.3147241739141882,-0.18231313928288384,-0.13562258062968288,"[0.15078 0.2133  0.18024 0.13268 0.10646 0.08038 0.05924 0.04356 0.02486
 0.0085 ]","[0.2039058  0.56289489 0.17403791 0.04135554 0.01780586 0.
 0.         0.         0.         0.        ]","[0.05821164 0.18291658 0.25919184 0.21676335 0.14376875 0.06813363
 0.0360072  0.02196439 0.01030206 0.00274055]","[8.8980e-02 4.6572e-01 3.6094e-01 7.2980e-02 1.0020e-02 1.3200e-03
 4.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04662630369219568,1.4859447104738324,274,quadruped
417,417,-0.5433105431903608,-0.7992206889050634,0.40131464371465647,-0.49944006006044445,"[0.25166 0.18078 0.12918 0.10178 0.07966 0.0684  0.06556 0.05358 0.04464
 0.02476]","[0.4912892  0.33362369 0.14198606 0.03310105 0.         0.
 0.         0.         0.         0.        ]","[1.7878e-01 1.8426e-01 2.3944e-01 2.2470e-01 1.0890e-01 3.2940e-02
 1.8480e-02 9.7600e-03 2.7000e-03 4.0000e-05]","[0.34494 0.37662 0.2249  0.0489  0.00464 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04524186303903042,-0.11869117767643343,15,arthropod
418,418,-0.49757576502936157,-0.481112372463769,-0.20243558380419774,-0.22682302693904577,"[0.1414  0.1958  0.16336 0.14766 0.13166 0.08642 0.0543  0.0418  0.0281
 0.0095 ]","[0.37951807 0.57068273 0.01726908 0.01285141 0.01566265 0.00401606
 0.         0.         0.         0.        ]","[0.10822 0.28932 0.30926 0.17372 0.05844 0.02034 0.01996 0.01602 0.00472
 0.     ]","[2.0740e-01 4.9472e-01 2.1610e-01 6.5880e-02 1.5600e-02 3.0000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.0466230520422409,-0.2562199451265856,1091,plant
419,419,-0.6729148208920696,-0.7994813591220201,-0.15904489920046055,-0.5043069731090432,"[0.21526 0.15546 0.14472 0.11798 0.0879  0.0768  0.06634 0.05184 0.05114
 0.03256]","[0.46451613 0.48093842 0.04457478 0.00997067 0.         0.
 0.         0.         0.         0.        ]","[0.18616 0.27614 0.27142 0.19486 0.05294 0.01182 0.00444 0.00154 0.00068
 0.     ]","[0.45624 0.3901  0.12808 0.02396 0.00162 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04604395718546093,-0.7169926564601239,684,gun
420,420,-0.7064197439513282,-0.3483324973416802,-0.15677402003797652,-0.41409644827090725,"[0.20758 0.20748 0.13748 0.10112 0.08142 0.07158 0.06692 0.06222 0.04724
 0.01696]","[0.47775306 0.39043382 0.12513904 0.00667408 0.         0.
 0.         0.         0.         0.        ]","[0.1347  0.32472 0.25974 0.14318 0.07972 0.0391  0.01316 0.00476 0.00092
 0.     ]","[2.9266e-01 5.8100e-01 1.1744e-01 8.8000e-03 1.0000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.046624430983134804,-0.14937795256465433,275,quadruped
421,421,-0.5026050037940648,0.33245689138509316,-0.11556856351434235,-0.3051966852518113,"[0.21862 0.18494 0.12044 0.10646 0.09014 0.07346 0.06636 0.06988 0.0524
 0.0173 ]","[0.37605146 0.30331519 0.29737754 0.02325581 0.         0.
 0.         0.         0.         0.        ]","[0.12668 0.16664 0.24342 0.22966 0.1121  0.05728 0.0354  0.0253  0.00352
 0.     ]","[0.23702 0.41584 0.31486 0.03228 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04661238078145044,-0.6747500452959329,150,human
422,422,-0.0960960321827189,-0.7284135648371796,-0.20236559954547043,-0.32537451550246993,"[0.17316 0.18652 0.1566  0.14874 0.12184 0.07816 0.0542  0.04218 0.02776
 0.01084]","[0.34052758 0.40767386 0.21183054 0.03996803 0.         0.
 0.         0.         0.         0.        ]","[1.1788e-01 2.1126e-01 1.8694e-01 2.0212e-01 1.6138e-01 8.7660e-02
 2.7140e-02 4.3800e-03 1.2000e-03 4.0000e-05]","[0.19824 0.42278 0.24212 0.11204 0.02402 0.0008  0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04640368693097402,0.9441465450350698,1092,plant
423,423,-0.5275200112541604,0.9558220874843296,-0.1165051410414417,-0.3018572826485698,"[0.3198  0.1557  0.0991  0.07192 0.0689  0.06276 0.0557  0.0668  0.06534
 0.03398]","[0.16572505 0.37099812 0.44538606 0.01789077 0.         0.
 0.         0.         0.         0.        ]","[0.14678 0.2243  0.12886 0.10706 0.11798 0.11776 0.10814 0.04596 0.00316
 0.     ]","[0.22988 0.5109  0.24496 0.01426 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04661715829320963,-0.6427008404394546,685,gun
424,424,-0.025132509978000258,1.2852468453146197,-0.1700687949181687,0.21607299674933753,"[0.1526  0.19096 0.15818 0.13522 0.12298 0.10708 0.06422 0.03896 0.02188
 0.00792]","[0.00060827 0.42944039 0.52250608 0.04744526 0.         0.
 0.         0.         0.         0.        ]","[0.09524 0.10364 0.15182 0.17712 0.12466 0.15466 0.13124 0.04858 0.01304
 0.     ]","[0.0861  0.29176 0.2886  0.29318 0.04036 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.04661518771928793,-0.3318640575753944,1500,car
425,425,-0.8139193352453534,-0.5136602738812759,-0.12315412787164708,-0.4905601324842353,"[0.21858 0.16878 0.13924 0.1177  0.10448 0.08074 0.06046 0.04912 0.04242
 0.01848]","[0.76520865 0.09552539 0.13021619 0.00904977 0.         0.
 0.         0.         0.         0.        ]","[0.28392 0.37656 0.10032 0.12072 0.09992 0.01124 0.00318 0.0027  0.00144
 0.     ]","[0.52132 0.41804 0.05588 0.00476 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04662209934126116,-0.422454439194324,276,quadruped
426,426,-0.26574401431725164,-0.8470924971068337,-0.20116045876540248,-0.5135114308544829,"[0.24424 0.1624  0.11308 0.12408 0.1272  0.0759  0.04244 0.03402 0.03956
 0.03708]","[0.483372   0.34184068 0.12374323 0.00773395 0.03480278 0.00850735
 0.         0.         0.         0.        ]","[1.6360e-01 2.6324e-01 2.1936e-01 1.4954e-01 8.7740e-02 2.9200e-02
 3.2480e-02 4.3900e-02 1.0800e-02 1.4000e-04]","[3.9094e-01 3.6408e-01 1.5448e-01 6.3940e-02 2.2080e-02 4.1000e-03
 3.8000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.006541534394907416,0.11021344925643639,1093,plant
427,427,-0.6271208411549081,-0.3576701382233528,0.3761813717468337,-0.501047999458532,"[0.3008  0.17212 0.10182 0.07248 0.06456 0.06206 0.05956 0.05634 0.0646
 0.04566]","[0.68321513 0.19432624 0.09550827 0.02695035 0.         0.
 0.         0.         0.         0.        ]","[0.301   0.30348 0.18642 0.11358 0.04452 0.0372  0.00962 0.00294 0.00124
 0.     ]","[0.60482 0.36658 0.0286  0.      0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04589837276579515,-0.670667772190132,686,gun
428,428,0.8345737014034166,0.3894137690769519,-0.18859404960597673,0.09004276959945968,"[0.12356 0.1744  0.18184 0.14676 0.13078 0.10674 0.0663  0.04014 0.02166
 0.00782]","[0.0159516  0.42189219 0.52530253 0.03685369 0.         0.
 0.         0.         0.         0.        ]","[0.0576  0.10452 0.12208 0.23974 0.17222 0.13528 0.10798 0.05072 0.00986
 0.     ]","[6.4720e-02 2.6180e-01 3.1806e-01 2.8674e-01 6.8660e-02 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046397848849864115,-0.132456888513769,1501,car
429,429,-0.3074271686394071,0.6008353935317947,-0.15183015514771295,0.12007657980584695,"[0.16596 0.19988 0.16288 0.12648 0.10014 0.0834  0.06688 0.05242 0.033
 0.00896]","[0.06275187 0.50604491 0.38744963 0.0437536  0.         0.
 0.         0.         0.         0.        ]","[0.0585  0.1431  0.17862 0.1863  0.18392 0.14314 0.07168 0.02854 0.0062
 0.     ]","[0.08114 0.33244 0.3683  0.18422 0.03346 0.00044 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.046627726332888385,-0.44084559614693647,277,underwater_creature
430,430,-0.6702638762669353,-0.8498055468101635,-0.1985930840416718,-0.521683467755923,"[0.15106 0.19482 0.17732 0.15136 0.1164  0.07732 0.05532 0.03774 0.02626
 0.0124 ]","[0.41579448 0.50285442 0.02568982 0.02664129 0.02901998 0.
 0.         0.         0.         0.        ]","[0.11508 0.31482 0.29282 0.1252  0.04786 0.036   0.03926 0.02524 0.00372
 0.     ]","[0.24472 0.50448 0.19192 0.05274 0.00614 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.03075555133967243,-0.5551720240104228,1094,plant
431,431,-0.8266691224377536,-0.7211179821245424,0.43745549188140354,-0.5120608422873397,"[0.40354 0.09638 0.06962 0.06462 0.0874  0.05396 0.03706 0.03638 0.05168
 0.09936]","[0.17834728 0.60564854 0.12186192 0.08786611 0.00627615 0.
 0.         0.         0.         0.        ]","[0.31376 0.1653  0.09736 0.08652 0.08616 0.09702 0.09684 0.0494  0.00764
 0.     ]","[5.9006e-01 3.6776e-01 4.2020e-02 1.6000e-04 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04656213967163004,-0.13626365247177838,687,handheld
432,432,-0.31495789204420926,0.05170896925664657,-0.11412011107250114,-0.3338628059765008,"[0.19832 0.17914 0.1411  0.1223  0.10084 0.07972 0.06214 0.05584 0.04396
 0.01664]","[0.20309146 0.32030915 0.47359382 0.00300558 0.         0.
 0.         0.         0.         0.        ]","[0.09462 0.13898 0.1974  0.22084 0.12982 0.11684 0.0874  0.01348 0.00062
 0.     ]","[0.1666  0.42248 0.29394 0.10864 0.00834 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04653692985497955,-0.5433021981629239,1502,car
433,433,-0.050627049328817425,0.32118914063938353,-0.014101401473240276,-0.05469429770802654,"[0.22216 0.16234 0.13442 0.11374 0.09452 0.07762 0.069   0.06174 0.0462
 0.01826]","[0.05053599 0.44027565 0.47396631 0.03522205 0.         0.
 0.         0.         0.         0.        ]","[0.0968  0.14136 0.14146 0.15034 0.16414 0.15036 0.10114 0.0454  0.009
 0.     ]","[1.3364e-01 3.7018e-01 2.8026e-01 1.5958e-01 5.0980e-02 5.3000e-03
 6.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04658760019736485,-0.2781436944528077,278,underwater_creature
434,434,-0.6745265155183143,-0.8454399239428811,-0.2032766659549912,-0.5064624331145132,"[0.13072 0.18452 0.16476 0.17404 0.13346 0.07998 0.05754 0.0404  0.02644
 0.00814]","[0.10223325 0.33796526 0.44516129 0.06699752 0.04764268 0.
 0.         0.         0.         0.        ]","[0.04558 0.09166 0.1536  0.18486 0.16064 0.12672 0.13054 0.08984 0.01656
 0.     ]","[0.05412 0.23936 0.28648 0.21624 0.13682 0.0644  0.00258 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04590606496162491,-0.2601355973787761,1095,plant
435,435,-0.8438238392075593,-0.7483518870250684,-0.1742028498381732,-0.5157913382740335,"[0.1824  0.22364 0.13846 0.10338 0.08744 0.08106 0.07452 0.05822 0.03752
 0.01336]","[9.97473471e-01 2.02122284e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.05305710e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[7.3366e-01 2.5738e-01 7.3000e-03 4.4000e-04 0.0000e+00 0.0000e+00
 1.8000e-04 6.2000e-04 4.2000e-04 0.0000e+00]","[0.99884 0.00116 0.      0.      0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04655651208509557,-0.2792702297286073,688,blade
436,436,-0.40568537655760895,-0.6469428731974961,-0.1334407649588318,-0.4198583269082012,"[0.23274 0.20322 0.1308  0.0921  0.07278 0.05998 0.06208 0.06752 0.05458
 0.0242 ]","[0.35693215 0.40609636 0.20747296 0.02949853 0.         0.
 0.         0.         0.         0.        ]","[0.11768 0.22598 0.23584 0.17788 0.13    0.07376 0.02734 0.01028 0.00124
 0.     ]","[2.2952e-01 5.4268e-01 1.8632e-01 3.6120e-02 5.2000e-03 1.6000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04643390192635284,-0.736144609011052,279,underwater_creature
437,437,-0.6795207382508012,-0.7001145061308349,-0.03746183317858485,-0.5116384857772541,"[0.26148 0.14324 0.11748 0.10628 0.09402 0.0732  0.05818 0.0619  0.05658
 0.02764]","[0.44598191 0.36136243 0.00904737 0.1836083  0.         0.
 0.         0.         0.         0.        ]","[3.1472e-01 3.1276e-01 5.9760e-02 4.0200e-03 4.3040e-02 1.1276e-01
 1.3668e-01 1.6220e-02 4.0000e-05 0.0000e+00]","[0.57138 0.32552 0.10228 0.00082 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04526963856581333,-0.7333029827930738,1503,car
438,438,-0.7071083103770914,-0.6885103619407542,-0.19377522179108042,-0.4079702943190317,"[0.16218 0.18682 0.13398 0.1601  0.14176 0.07932 0.0497  0.0464  0.03088
 0.00886]","[0.06372045 0.76361768 0.0606372  0.06834532 0.04367934 0.
 0.         0.         0.         0.        ]","[0.08622 0.17204 0.24528 0.16524 0.1025  0.0699  0.07356 0.06738 0.01788
 0.     ]","[0.1615  0.39398 0.26572 0.13196 0.04556 0.00128 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04662580795068779,-0.5059165010398288,1096,plant
439,439,-0.7997534409793323,-0.8038619414324906,-0.19153327039981197,-0.5056887232860396,"[0.12196 0.1854  0.1858  0.16384 0.13466 0.09374 0.05708 0.03278 0.01836
 0.00638]","[9.30664761e-01 6.14724803e-02 0.00000000e+00 4.28877770e-03
 2.85918513e-03 0.00000000e+00 7.14796283e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.54082817 0.36309262 0.07493499 0.00428086 0.00646129 0.00306061
 0.00322064 0.00226045 0.00058012 0.00128026]","[8.4884e-01 1.4822e-01 2.9000e-03 4.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04656453631415064,1.967958371654572,689,handheld
440,440,-0.26165732134287734,-0.8529544538300496,-0.19117193305137825,-0.5236626679213935,"[0.13708 0.20126 0.17912 0.1456  0.11702 0.08622 0.06122 0.04112 0.02394
 0.00742]","[0.16675518 0.58842273 0.20180563 0.04301646 0.         0.
 0.         0.         0.         0.        ]","[7.9160e-02 1.4650e-01 2.4152e-01 2.3756e-01 1.7250e-01 6.7600e-02
 3.3560e-02 1.0360e-02 1.1100e-02 1.4000e-04]","[0.11094 0.3536  0.40378 0.12602 0.00566 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",0.25928064259812955,0.025956002066883484,28,flying_creature
